acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.672,"['Myka 9', 'Factor Chandelier', 'Paranoid Castle']",0.75,191987,0.56,0,0.00139,0.1169999999999999,-6.339,1,Coastal,0,2019-01-15,0.271,90.014,0.665,2019
0.5870000000000001,"['Myka 9', 'Factor Chandelier', 'Abstract Rude', 'Freewill', 'Moka Only']",0.71,197685,0.652,0,0.000291,0.125,-7.158,1,Ode to Cosmosis,2,2019-01-15,0.047,90.252,0.441,2019
0.597,"['Myka 9', 'Factor Chandelier']",0.471,164046,0.627,0,0.000851,0.2269999999999999,-6.839,0,In so Far as We Know,1,2019-01-15,0.109,83.745,0.79,2019
0.425,"['Myka 9', 'Factor Chandelier']",0.4970000000000001,200288,0.482,0,0.0298,0.146,-8.669,0,The Sacred Well,0,2019-01-15,0.41,139.069,0.177,2019
0.134,"['Myka 9', 'Factor Chandelier']",0.635,220334,0.774,0,0.103,0.107,-7.9860000000000015,1,Hard Hit,0,2019-01-15,0.0751,97.044,0.701,2019
0.555,"['Myka 9', 'Factor Chandelier']",0.57,169960,0.525,0,0.62,0.105,-9.182,1,Famous Future Time Travel,1,2019-01-15,0.0461,119.504,0.3339999999999999,2019
0.306,"['Myka 9', 'Factor Chandelier', 'Chari Rose']",0.743,237550,0.807,0,0.0327,0.523,-5.412999999999999,1,Zo Oh Owe Ning,2,2019-01-15,0.0915,86.275,0.792,2019
0.292,"['Myka 9', 'Factor Chandelier']",0.638,201119,0.488,0,7.01e-06,0.402,-5.855,0,War with Yourself,1,2019-01-15,0.0621,77.281,0.476,2019
0.745,"['Myka 9', 'Factor Chandelier', 'Johanna Phraze', 'Jnatural']",0.755,226099,0.802,0,0.0,0.524,-7.447,1,Heaven Up,1,2019-01-15,0.3,95.555,0.531,2019
0.402,"['Myka 9', 'Factor Chandelier']",0.669,163293,0.856,0,0.000214,0.772,-8.033,1,Liberty,1,2019-01-15,0.206,96.05,0.467,2019
0.346,"['Myka 9', 'Factor Chandelier']",0.568,271690,0.649,0,0.0554,0.479,-7.0829999999999975,1,That's How I Feel About It,1,2019-01-15,0.263,79.426,0.612,2019
0.708,"['Myka 9', 'Factor Chandelier']",0.624,189498,0.659,0,0.182,0.24,-10.357,0,Cityscape,0,2019-01-15,0.113,91.015,0.152,2019
0.244,"['Myka 9', 'Factor Chandelier', 'Open Mike Eagle', 'Mykill Miers', 'Mic King', 'Myk Mansun']",0.594,241155,0.8190000000000001,0,3.27e-05,0.385,-5.797999999999999,1,5 Mikes,1,2019-01-15,0.263,88.92399999999998,0.665,2019
0.591,"['Myka 9', 'Factor Chandelier', 'Jah Orah']",0.7140000000000001,230450,0.629,0,0.246,0.155,-7.207000000000002,0,Bless Me Out,1,2019-01-15,0.187,99.927,0.42,2019
0.715,"['Myka 9', 'Factor Chandelier']",0.495,186347,0.867,0,0.00929,0.506,-7.59,0,Super Things,0,2019-01-15,0.324,146.477,0.691,2019
0.0352,"['Myka 9', 'Factor Chandelier']",0.606,197735,0.738,0,0.0583,0.0956,-6.347,1,Shoulders of Giants,0,2019-01-15,0.223,159.188,0.185,2019
0.375,"['Myka 9', 'Factor Chandelier', 'Moka Only']",0.4370000000000001,183380,0.8340000000000001,0,0.0,0.456,-5.734,1,J-a-P-a-N,1,2019-01-15,0.258,177.123,0.413,2019
0.883,"['Myka 9', 'Factor Chandelier']",0.737,182520,0.462,0,0.0,0.135,-11.73,0,Good Old Smokey (My Kanine),3,2019-01-15,0.2319999999999999,120.987,0.804,2019
0.499,"['Myka 9', 'Factor Chandelier', 'Erule']",0.621,151521,0.649,0,0.00123,0.103,-7.3,0,Indigenous Areas,1,2019-01-15,0.151,90.717,0.691,2019
0.916,"['Myka 9', 'Factor Chandelier']",0.607,211128,0.899,0,0.6609999999999999,0.348,-7.612,1,First Storm,0,2019-01-15,0.166,133.024,0.519,2019
0.4970000000000001,"['Myka 9', 'Factor Chandelier']",0.599,194687,0.5660000000000001,0,0.000333,0.25,-9.185,0,Mind Heights,1,2019-01-15,0.0842,75.186,0.177,2019
0.324,"['Myka 9', 'Factor Chandelier']",0.7879999999999999,182857,0.6609999999999999,1,0.000205,0.0697,-7.0520000000000005,0,Next Transpo,1,2019-01-15,0.297,84.04899999999998,0.679,2019
0.0904,"['Myka 9', 'Factor Chandelier']",0.631,162520,0.723,1,7.91e-05,0.144,-5.5429999999999975,0,Real Song,2,2019-01-15,0.0394,96.668,0.0531,2019
0.175,"['Myka 9', 'Factor Chandelier']",0.606,141133,0.78,0,0.423,0.278,-8.897,1,Monte Carlo,2,2019-01-15,0.296,102.117,0.449,2019
0.3329999999999999,"['Myka 9', 'Factor Chandelier']",0.841,135000,0.43,1,0.0862,0.1009999999999999,-8.406,1,Got It Get It,0,2019-01-15,0.318,96.035,0.721,2019
0.728,['The Casino Royal'],0.475,221627,0.23,0,0.0124,0.0928,-12.746,1,Secret Road,0,2019-12-13,0.0293,115.051,0.163,2019
0.957,['The Casino Royal'],0.395,222557,0.172,0,0.0,0.0949,-13.03,0,Sweet Disgrace,0,2019-12-13,0.0371,138.49200000000002,0.2769999999999999,2019
0.268,['The Casino Royal'],0.387,267574,0.5479999999999999,0,0.0,0.3720000000000001,-10.004,0,Gino Ragazzo Bravo,0,2019-12-13,0.0491,109.941,0.728,2019
0.511,['The Casino Royal'],0.556,219387,0.585,0,0.0,0.132,-7.858,1,Why Can't We Go Away,0,2019-12-13,0.0455,120.953,0.44,2019
0.555,['The Casino Royal'],0.206,164542,0.487,0,0.0,0.382,-9.444,0,Cold Morning,0,2019-12-13,0.0327,168.264,0.228,2019
0.365,['The Casino Royal'],0.3429999999999999,239733,0.629,0,0.725,0.354,-11.163,1,Vous Maimez,0,2019-12-13,0.0543,132.197,0.238,2019
0.0005059999999999,"['Shane Cross', 'Daniel Haas']",0.664,253895,0.716,0,0.06,0.0828,-11.423,0,Fires In The Sky - Radio Edit,0,2019-09-06,0.0635,130.99,0.3929999999999999,2019
0.0611,['Shane Cross'],0.517,185455,0.809,0,0.713,0.0918,-11.929,0,The Final Frontier,0,2019-09-06,0.0418,110.023,0.184,2019
0.0199,['Shane Cross'],0.6409999999999999,249248,0.753,0,0.206,0.294,-8.436,1,Outback Dawn - 2012 Radio Edit,0,2019-09-06,0.0533,133.025,0.242,2019
0.0896,['Shane Cross'],0.69,135484,0.606,0,0.914,0.107,-12.249,1,Stadium Crash (from CounterPoint),0,2019-09-06,0.0703,123.998,0.204,2019
0.00181,"['Shane Cross', 'Daniel Haas']",0.684,443387,0.612,0,0.4,0.32,-12.028,1,Fires In The Sky - Extended Mix,0,2019-09-06,0.0641,130.97899999999998,0.3329999999999999,2019
0.00558,['Shane Cross'],0.865,379204,0.685,0,0.8390000000000001,0.0803,-6.689,0,Absolution - Extended Mix,0,2019-09-06,0.0578,132.004,0.251,2019
0.113,['The Casino Royal'],0.545,204695,0.5920000000000001,0,1.06e-05,0.222,-9.269,1,My Moon,0,2019-12-13,0.0314,92.031,0.335,2019
0.0379,['The Casino Royal'],0.534,264701,0.7609999999999999,0,0.0,0.0879,-9.333,1,Mon Chéri Don't Go - Disco Version,0,2019-12-13,0.0944,125.009,0.434,2019
0.00271,['Shane Cross'],0.8370000000000001,211761,0.652,0,0.7879999999999999,0.106,-6.459,1,Absolution - Radio Edit,0,2019-09-06,0.0492,131.988,0.29,2019
0.1689999999999999,['The Casino Royal'],0.473,241524,0.602,0,0.917,0.336,-10.434,1,Giallo,0,2019-12-13,0.0625,169.995,0.612,2019
0.182,['The Casino Royal'],0.353,209773,0.532,0,1.35e-05,0.586,-9.499,0,Electric Bambolina,0,2019-12-13,0.0332,109.978,0.359,2019
0.535,['The Casino Royal'],0.5379999999999999,261600,0.564,0,0.0,0.162,-9.7,0,Let's Shoot This Night,0,2019-12-13,0.0704,78.699,0.772,2019
0.00936,['The Casino Royal'],0.606,215840,0.526,0,1.45e-06,0.0857,-11.382,0,Old Toy,0,2019-12-13,0.0312,125.002,0.631,2019
0.4679999999999999,['The Casino Royal'],0.614,219917,0.706,0,0.0,0.127,-10.012,0,Life Is Waiting For You,0,2019-12-13,0.155,155.091,0.77,2019
2.61e-05,['Shane Cross'],0.8079999999999999,308000,0.3979999999999999,0,0.875,0.104,-19.469,1,Ceiling Cat,0,2019-09-06,0.0646,124.999,0.885,2019
0.0139999999999999,['Shane Cross'],0.748,458785,0.674,0,0.731,0.39,-10.743,1,Outback Dawn - 2012 Extended Edit,0,2019-09-06,0.066,132.99200000000002,0.118,2019
0.237,['The Casino Royal'],0.72,224778,0.768,0,0.0,0.162,-8.846,0,"My Guys, You And I",0,2019-12-13,0.161,112.027,0.493,2019
0.3939999999999999,['The Casino Royal'],0.507,172933,0.423,0,7.759999999999999e-05,0.306,-10.56,0,Another Sunday Morning,0,2019-12-13,0.0284,112.058,0.376,2019
0.142,['The Casino Royal'],0.7509999999999999,143947,0.5920000000000001,0,0.0,0.042,-9.675,1,You Will Give Me That Kiss,0,2019-12-13,0.0821,121.009,0.8390000000000001,2019
0.00837,['The Casino Royal'],0.5760000000000001,149680,0.72,0,6.05e-05,0.504,-10.777,1,Deluxe Casino Royal,0,2019-12-13,0.0983,167.912,0.645,2019
0.14,['The Casino Royal'],0.236,326293,0.5429999999999999,0,0.408,0.0819999999999999,-10.348,0,I'm Looking Back,0,2019-12-13,0.0333,86.978,0.181,2019
0.485,['Shane Cross'],0.27,196364,0.784,0,0.903,0.451,-7.182,0,Mysterious Stranger,0,2019-09-06,0.1159999999999999,69.625,0.0649,2019
0.318,['The Casino Royal'],0.613,224373,0.799,0,0.0,0.425,-8.845,0,Femme Fatale,0,2019-12-13,0.0915,119.991,0.623,2019
0.0548,['The Casino Royal'],0.4639999999999999,246680,0.506,0,0.0142,0.0719,-12.505,1,I Can't Get Free,0,2019-12-13,0.032,145.049,0.26,2019
0.0535,['James Johnston'],0.65,467299,0.496,0,0.813,0.0615,-11.751,1,A New Day Begins - Original Mix,0,2018-01-01,0.0374,112.006,0.8490000000000001,2018
0.0338,['James Johnston'],0.77,425902,0.8059999999999999,0,0.674,0.135,-10.422,0,From Here To Somewhere Again - Original Mix,0,2018-01-01,0.126,123.998,0.529,2018
0.038,['James Johnston'],0.72,462320,0.821,0,0.584,0.108,-6.353,1,She's Gone - Original Mix,2,2018-01-01,0.0528,122.003,0.723,2018
0.0449,['James Johnston'],0.795,418347,0.506,0,0.779,0.0419,-13.797,1,Why Do They Wanna Go - Original Mix,0,2018-01-01,0.0678,121.992,0.617,2018
0.0446,['Liquid Soul'],0.586,426514,0.903,0,0.8420000000000001,0.0923,-7.006,1,Hypnotic Energy - Egorythmia Remix,0,2018-03-24,0.0515,134.974,0.0324,2018
0.000123,['Mikas'],0.6940000000000001,401309,0.979,0,0.772,0.0725,-6.973,1,Blue Monday - Club Mix,0,2018-01-01,0.0487,128.005,0.835,2018
6.08e-06,['Mikas'],0.736,541833,0.888,0,0.813,0.191,-9.435,0,Forward,0,2018-01-01,0.0443,125.996,0.3989999999999999,2018
8.36e-05,['Mikas'],0.659,479556,0.813,0,0.8420000000000001,0.0998,-7.318,0,At Night,0,2018-01-01,0.0514,127.993,0.807,2018
0.00207,"['Mikas', 'Monika']",0.732,429448,0.723,0,0.0,0.359,-6.263999999999999,0,Circles - Extended Mix,0,2018-01-01,0.0876,126.99,0.2319999999999999,2018
0.00027,['Echotek'],0.735,491175,0.62,0,0.871,0.598,-9.58,1,Elektron Fever,0,2018-03-24,0.0419,135.009,0.0389,2018
7.55e-05,['Mikas'],0.795,427861,0.616,0,0.767,0.0676,-7.832999999999997,0,Untouchable,0,2018-01-01,0.0529,128.016,0.526,2018
0.00923,['Ace Ventura'],0.61,586667,0.78,0,0.753,0.2339999999999999,-9.443,1,Baby Boom - Sunstryk Remix,1,2018-03-24,0.0401,135.015,0.0692,2018
0.00829,['Fatali'],0.7829999999999999,468207,0.765,0,0.894,0.1119999999999999,-9.47,0,Dreamings - Sensifeel Remix,0,2018-03-24,0.0433,135.997,0.4479999999999999,2018
0.000347,['Mikas'],0.6409999999999999,413000,0.877,0,0.86,0.103,-8.017000000000001,0,Moontribe,0,2018-01-01,0.0442,127.999,0.471,2018
0.00156,['Babyraids'],0.512,222893,0.969,0,0.000496,0.0692,-1.625,0,2 Years,0,2018-09-17,0.0514,104.985,0.639,2018
0.0521,['Babyraids'],0.523,237453,0.956,0,0.0035399999999999,0.0847,-1.7990000000000002,1,Happy New Year,0,2018-09-17,0.0843,160.083,0.51,2018
0.974,"['Todd Glass', 'Blake Wexler']",0.645,67474,0.346,1,0.0,0.4639999999999999,-16.026,1,Todd Gets Ready for an Audition (2012),0,2018-01-12,0.958,83.699,0.327,2018
0.253,['The Telethons'],0.415,172893,0.8270000000000001,0,1.4e-05,0.284,-9.135,1,I Kicked Cancer's Ass (2012 Version),0,2018-01-10,0.091,126.872,0.335,2018
0.916,"['Todd Glass', 'Blake Wexler']",0.7709999999999999,46132,0.273,1,2.42e-05,0.119,-21.82800000000001,0,Todd Visits Blake's Parents in South Carolina (2012),0,2018-01-12,0.525,76.253,0.818,2018
0.162,['Hotboiiiifiesty'],0.736,160445,0.3979999999999999,1,0.0,0.166,-9.177,1,Wassup(trapper Of Da Year Freestyle),0,2019-11-29,0.0944,144.993,0.471,2019
0.987,"['Todd Glass', 'Blake Wexler']",0.6559999999999999,87824,0.625,1,0.000159,0.723,-13.019,0,Todd Ships the Mini-Bar in His Hotel Home (2013),0,2018-01-12,0.962,61.799,0.389,2018
0.987,"['Todd Glass', 'Blake Wexler']",0.7070000000000001,236356,0.3279999999999999,1,5.27e-05,0.909,-20.235,0,The Toblerone Voicemail (2014),0,2018-01-12,0.923,128.046,0.281,2018
0.0334,['le Shuuk'],0.858,232575,0.8370000000000001,0,0.263,0.079,-4.468999999999999,1,Hey Mister! 2014 - Radio Edit,0,2019-12-13,0.0697,128.004,0.711,2019
0.0104,"['D. Rep', 'Michael Thomas']",0.494,234222,0.821,0,0.0,0.478,-7.2879999999999985,0,He Reigns (2014 Version) [feat. Michael Thomas],0,2019-04-01,0.306,79.483,0.631,2019
0.00532,['Blaise Kolodychuk and the Fukachuk Egg Machine'],0.893,318197,0.693,0,0.262,0.104,-9.575,0,Street Worms (Elephant Party 2014),0,2018-12-09,0.104,125.012,0.802,2018
0.977,"['Todd Glass', 'Blake Wexler']",0.7190000000000001,52088,0.396,1,1.42e-05,0.212,-12.978,1,Hey It's Jake Adams (2014),0,2018-01-12,0.951,75.693,0.348,2018
0.0114,"['D. Rep', ""God's Poet""]",0.63,320082,0.818,0,0.0,0.122,-6.779,1,One Hundred (2014 Version) [feat. God's Poet],0,2019-04-01,0.309,141.063,0.412,2019
0.979,"['Todd Glass', 'Blake Wexler']",0.7290000000000001,69042,0.298,1,0.0,0.268,-13.333,1,Don't Cancel on People Blake (2014),0,2018-01-12,0.936,124.136,0.647,2018
0.434,['Behause'],0.519,286500,0.5720000000000001,0,0.8240000000000001,0.151,-12.91,1,Two Hundred Years,0,2019-09-20,0.0592,124.77,0.519,2019
0.00546,"['Dan McKie', 'Orbital', 'Dezza']",0.604,318841,0.7859999999999999,0,0.0683,0.275,-9.252,1,Halycyon (Again) - Dezza 2014 Remix,0,2018-01-26,0.046,126.989,0.121,2018
0.0014,['Your Skull'],0.4539999999999999,288974,0.962,0,6.35e-06,0.341,-5.062,1,Billion Year Phallus,0,2019-06-06,0.1669999999999999,164.02,0.568,2019
0.181,['Blaise Kolodychuk and the Fukachuk Egg Machine'],0.435,84271,0.4,0,0.0,0.108,-10.871,1,Sissy Song (Prickly Pear and Cholla 2014),0,2018-12-09,0.0525,201.933,0.764,2018
0.989,['Hamburg Student'],0.4,169937,0.0855,0,0.89,0.141,-22.416,1,A Year After Wind,0,2019-08-09,0.052,141.813,0.375,2019
0.987,"['Todd Glass', 'Blake Wexler']",0.618,119902,0.511,1,5.65e-05,0.8959999999999999,-15.049,1,Todd Talks to a Neighborhood Cat (2014),0,2018-01-12,0.962,171.707,0.126,2018
0.721,['Ataana Badilli'],0.597,2252722,0.0942,0,0.0,0.588,-24.908,0,"Chinese New Year: Goat (Live at Ataana Method, Energy Works, Nashville, TN, 2/18/2015)",0,2018-09-01,0.765,170.285,0.0936,2018
0.54,['Non-'],0.0798,173897,0.4539999999999999,0,0.885,0.672,-6.662000000000001,1,Yearn,0,2019-11-24,0.0803,170.602,0.0892,2019
0.8270000000000001,['Skeem Sa 2015'],0.0,13284,0.5529999999999999,0,0.0,0.278,-8.411,0,Skit - Happy New Year MAPARA!!!,0,2018-03-30,0.0,0.0,0.0,2018
0.965,"['Todd Glass', 'Blake Wexler']",0.685,17162,0.3329999999999999,1,0.0,0.8390000000000001,-20.252,1,Trump Wins (2016),0,2018-01-12,0.565,87.33,0.105,2018
0.682,['Jacob Wylde'],0.4639999999999999,318000,0.147,0,0.0189,0.2789999999999999,-15.626,1,"NYE Pretender, 2016/17",0,2019-03-05,0.0364,130.6,0.103,2019
0.0237,['Elmadon'],0.627,308000,0.557,0,0.903,0.0903,-14.25,1,Europe Awakening - Version 2016,0,2019-10-06,0.0508,120.003,0.138,2019
0.974,"['Todd Glass', 'Blake Wexler']",0.747,92212,0.413,1,4.15e-06,0.293,-14.394,0,Todd Meets Oprah (2016),0,2018-01-12,0.951,66.081,0.493,2018
0.944,"['Todd Glass', 'Blake Wexler']",0.6990000000000001,247092,0.542,1,0.0,0.5720000000000001,-14.644,1,Jay Leno's Cars (2016),0,2018-01-12,0.926,105.614,0.126,2018
2.98e-05,['T99'],0.602,178355,0.989,0,0.979,0.185,-3.139,1,Anasthasia 2016 - Out Of History Rework,1,2018-06-01,0.0726,128.064,0.516,2018
0.275,['Roger Dale Hockensmith'],0.3279999999999999,177480,0.757,0,0.489,0.1159999999999999,-5.952000000000001,1,Wasted Years,0,2018-02-19,0.0371,68.673,0.3720000000000001,2018
0.00115,['Gums!'],0.235,205478,0.723,0,0.0,0.347,-8.984,1,New Year,0,2018-06-25,0.0437,146.981,0.563,2018
0.000542,"['Steve Mulder', 'D-Shake', 'Carl Cox']",0.615,489677,0.965,0,0.9,0.0356,-5.884,0,Techno Trance 2016 - Carl Cox Remix,0,2019-12-27,0.0379,125.998,0.2239999999999999,2019
0.00126,['Alex Raider'],0.8,203970,0.917,0,0.115,0.0694,-5.431,1,Justify - Rework 2016 Radio Edit,0,2019-11-15,0.0631,123.002,0.662,2019
0.447,['Iv80p'],0.642,214588,0.163,0,0.79,0.0997,-18.714,0,2017,0,2019-08-06,0.0423,170.06,0.361,2019
0.309,['Teevee.'],0.283,571500,0.294,0,0.805,0.139,-19.314,1,"Winter, 2017",0,2019-10-25,0.0384,160.023,0.0328,2019
0.094,['Ayla'],0.675,163270,0.727,0,0.00247,0.213,-9.829,0,Ayla (GDJB Year in Review 2017) - Ben Nicky & Luke Bond Remix,0,2018-01-19,0.0483,132.12,0.547,2018
0.0898,['Jung Yong Hwa'],0.621,226163,0.515,0,0.0,0.99,-7.921,1,"27 Years (Live -2017 Solo Live - Summer Calling-@Kobe World Hall, Hyogo)",1,2018-02-28,0.0276,97.011,0.0904,2018
0.282,['Jung Yong Hwa'],0.605,221722,0.435,0,3.8e-06,0.96,-9.252,1,"27 Years (Live -2017 Solo Live - Summer Calling-@Makuhari Event Hall, Chiba)",1,2018-02-28,0.0278,96.971,0.0977,2018
0.0004799999999999,['Tictactic'],0.767,262124,0.482,0,0.905,0.124,-16.275,0,When 2017,0,2018-07-27,0.0707,99.82,0.6729999999999999,2018
0.0028899999999999,['Young the Giant'],0.593,230960,0.6970000000000001,0,0.0257,0.14,-5.416,1,Superposition,66,2018-10-12,0.0399,170.0,0.428,2018
0.877,['Frank Ocean'],0.24,188324,0.1159999999999999,0,0.0009199999999999,0.1,-13.216,1,Moon River,68,2018-02-14,0.0329,77.34899999999998,0.0937,2018
0.855,['Shimmered'],0.555,351600,0.425,0,0.877,0.111,-15.927,1,Alfred the Great New Year Mix 2018 - Bonus Track,0,2018-01-31,0.0666,116.896,0.253,2018
0.44,['Lil Peep'],0.3989999999999999,192760,0.591,1,0.0616,0.446,-8.792,0,Runaway,70,2018-11-09,0.052,79.892,0.175,2018
0.278,"['KIDS SEE GHOSTS', 'Louis Prima']",0.765,153351,0.542,1,1.87e-05,0.609,-6.755,1,4th Dimension,67,2018-06-08,0.39,171.945,0.7340000000000001,2018
0.985,['Ren Jie'],0.39,419174,0.092,0,0.905,0.0847,-21.481,1,The Absence Suite: III. Year 2017 & 2018 (Ballade),0,2018-10-22,0.0384,120.995,0.0998,2018
0.0201,"['ScHoolboy Q', '2 Chainz', 'Saudi']",0.768,267427,0.471,1,0.0,0.268,-8.406,1,X (with 2 Chainz & Saudi),68,2018-02-09,0.259,131.023,0.405,2018
0.484,['Shimmered'],0.7170000000000001,700424,0.3720000000000001,0,0.883,0.0845,-14.406,0,CLAIM or REJECT New Year Mix 2018 - Bonus Track,0,2018-01-31,0.0278,117.015,0.143,2018
0.476,['Sam Smith'],0.584,246735,0.407,0,0.0,0.18,-7.356,0,"Fire On Fire - From ""Watership Down""",75,2018-12-21,0.046,115.124,0.341,2018
0.48,['Shimmered'],0.716,700424,0.3720000000000001,0,0.884,0.0845,-14.406,0,CLAIM or REJECT New Year Mix 2018 - Bonus Track,0,2018-01-31,0.0279999999999999,117.007,0.143,2018
0.921,['Brett Eldredge'],0.369,210907,0.3,0,0.000718,0.168,-11.994000000000002,1,Christmas Time Is Here,68,2018-10-26,0.0317,75.745,0.24,2018
0.772,['Armin van Buuren'],0.753,50500,0.424,0,0.0,0.405,-18.459,1,A State Of Trance Year Mix 2018 - Outro: The Verdict,1,2018-12-14,0.935,64.867,0.331,2018
0.889,['Camila Cabello'],0.455,178467,0.292,0,0.0,0.106,-6.7920000000000025,1,Consequences,71,2018-01-12,0.0563,84.339,0.43,2018
0.0129,['How Hard'],0.296,2818399,0.868,1,0.00409,0.0674,-8.224,0,Hard Kryptic Records Yearmix 2018 - Continuously Mixed By How Hard,0,2018-12-28,0.265,180.09099999999995,0.218,2018
0.119,['Lake Street Dive'],0.485,218493,0.591,0,0.00278,0.0787,-3.888,1,Good Kisser,65,2018-05-04,0.0453,160.336,0.636,2018
0.8220000000000001,['Armin van Buuren'],0.6509999999999999,139000,0.487,0,0.0,0.638,-15.055,0,A State Of Trance Year Mix 2018 - Intro: License To DJ,4,2018-12-14,0.897,98.139,0.599,2018
0.0128,"['Duckwrth', 'Shaboozey']",0.728,171467,0.727,0,0.0,0.0882,-3.585,1,Start a Riot,68,2018-12-14,0.206,143.144,0.89,2018
0.0131,['Celtic Mantra'],0.6759999999999999,423346,0.696,0,0.818,0.107,-7.987,1,The Year After - Chill Out 2018 100 Hits DJ Mix Edit,0,2018-06-30,0.0334,100.008,0.081,2018
0.0561,['Vertical Worship'],0.43,234731,0.708,0,0.0,0.7040000000000001,-7.14,1,Yes I Will,66,2018-04-06,0.0336,75.024,0.243,2018
0.000385,['Ori Uplift'],0.326,4423952,0.947,0,0.932,0.0814,-8.202,1,"Uplifting Only: Orchestral Trance Year Mix 2018 - Continuous Mix, Pt. 2",2,2019-02-21,0.0682,138.009,0.0817,2019
0.0311,['Eminem'],0.939,337941,0.551,1,0.0,0.192,-9.126,1,The Ringer,69,2018-08-31,0.291,118.552,0.42,2018
0.916,['moumoon'],0.557,302008,0.363,0,0.0,0.6920000000000001,-9.114,1,PAIN - Happy New Year Acoustics! IN 九段教会 2018.01.27,1,2019-05-15,0.0411,74.512,0.363,2019
0.248,['Ariana Grande'],0.721,208493,0.4589999999999999,1,0.0,0.212,-6.408,1,sweetener,70,2018-08-17,0.032,119.914,0.46,2018
0.7070000000000001,['Connor Bracken and the Mother Leeds Band'],0.521,32832,0.725,0,0.00186,0.795,-13.518,1,"Wonderful Year Introduction - Live at the Wonder Bar, Asbury Park 2018",0,2019-05-10,0.221,81.163,0.5329999999999999,2019
0.434,"['Post Malone', 'G-Eazy', 'YG']",0.731,212467,0.774,1,3.34e-06,0.114,-5.273,0,Same Bitches (feat. G-Eazy & YG),68,2018-04-27,0.0555,100.005,0.2189999999999999,2018
0.977,['moumoon'],0.512,155687,0.0829,0,0.921,0.493,-16.285,1,Introduction - Happy New Year Acoustics! IN 九段教会 2018.01.27,1,2019-05-15,0.0863,115.76,0.133,2019
0.569,['Unknown Mortal Orchestra'],0.956,268333,0.373,0,0.3939999999999999,0.314,-7.962999999999999,1,Hunnybee,69,2018-04-06,0.0773,119.994,0.568,2018
0.5720000000000001,['Vaguely Vogue'],0.6859999999999999,146468,0.6409999999999999,0,0.226,0.237,-13.159,1,2018,0,2019-04-01,0.0318,120.115,0.871,2019
0.782,['Ella Mai'],0.356,197183,0.3879999999999999,1,0.0,0.109,-8.532,1,Naked - Bonus Track,67,2018-10-12,0.0652,175.123,0.573,2018
0.487,"['More Better', ""Ali Re'velle"", 'Maalox', 'Bucc']",0.529,118171,0.381,1,1.23e-06,0.184,-14.44,1,2018,0,2018-01-04,0.4370000000000001,163.611,0.265,2018
0.952,['Anson Seabra'],0.634,221538,0.153,0,0.0,0.134,-14.409,1,Robin Hood,69,2018-09-21,0.0622,77.77,0.318,2018
0.242,['Teevee.'],0.527,437901,0.3879999999999999,0,0.747,0.0802,-14.754,0,"Spring, 2018",0,2019-10-25,0.0385,102.943,0.0393,2019
0.2289999999999999,"['NAV', 'Lil Uzi Vert']",0.797,228387,0.731,1,0.0,0.2239999999999999,-4.4430000000000005,0,Wanted You (feat. Lil Uzi Vert),66,2018-05-18,0.0479,146.93,0.623,2018
0.939,['moumoon'],0.359,351429,0.149,0,3.87e-06,0.107,-12.312,1,夕轟 - Happy New Year Acoustics! IN 九段教会 2018.01.27,2,2019-05-15,0.031,82.77600000000002,0.162,2019
0.0152,['Polo G'],0.818,192052,0.331,1,0.0,0.119,-10.617,1,Gang WithMe,66,2018-07-15,0.111,85.064,0.326,2018
0.107,['Flipp Dinero'],0.792,195637,0.743,1,0.0,0.183,-2.806,1,Leave Me Alone,69,2018-09-04,0.0851,150.024,0.742,2018
0.76,['moumoon'],0.534,244454,0.46,0,2.9600000000000005e-05,0.7070000000000001,-8.732000000000001,0,Sunshine Girl - Happy New Year Acoustics! IN 九段教会 2018.01.27,1,2019-05-15,0.0709,202.526,0.706,2019
0.8,['Joji'],0.809,168418,0.483,1,0.0,0.221,-6.886,1,NO FUN,68,2018-10-26,0.0487,96.974,0.715,2018
0.482,['Quando Rondo'],0.722,234556,0.81,1,0.0,0.0954,-3.395,1,ABG,64,2018-05-29,0.373,176.108,0.937,2018
0.618,['moumoon'],0.6709999999999999,291563,0.634,0,0.0,0.703,-4.739,1,HAPPY UNBIRTHDAY - Happy New Year Acoustics! IN 九段教会 2018.01.27,2,2019-05-15,0.0337,118.4,0.3389999999999999,2019
